state,suburb,count,home_care_places,residential_places,restorative_care_places,total,hcp_perc,rp_perc,rcp_perc,total_perc
NSW,WARILLA,2,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
NSW,WARRAWONG,2,0,102,55,157,0,4.699009983092778e-4,0.011258955987717503,7.039064566604346e-4
NSW,WARREN,1,4,32,0,36,0.0036730945821854912,1.474199210382048e-4,0,1.614053021641761e-4
NSW,WARRIEOWOOD,1,0,0,0,0,0,0,0,0
NSW,WARRIEWOOD,3,0,174,0,174,0,8.015958206452386e-4,0,7.801256271268511e-4
NSW,WATERFALL,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
NSW,WATERLOO,3,0,61,0,61,0,2.810192244790779e-4,0,2.7349231755596505e-4
NSW,WAUCHOPE,5,0,139,0,139,0,6.40355282009702e-4,0,6.232038055783466e-4
NSW,WAVERLEY,7,0,316,32,348,0,0.0014557717202522723,0.0065506653019447286,0.0015602512542537022
NSW,WEE WAA,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
NSW,WELLINGTON,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
NSW,WENTWORTH,1,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
NSW,WENTWORTH FALLS,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
NSW,WERRINGTON,4,0,0,0,0,0,0,0,0
NSW,WERRIS CREEK,1,4,12,0,16,0.0036730945821854912,5.52824703893268e-5,0,7.173568985074493e-5
NSW,WEST ALBURY,4,0,151,10,161,0,6.956377523990289e-4,0.0020470829068577278,7.218403791231209e-4
NSW,WEST GOSFORD,1,0,0,0,0,0,0,0,0
NSW,WEST KEMPSEY,3,0,181,0,181,0,8.338439283723458e-4,0,8.115099914365521e-4
NSW,WEST PENNANT HILLS,2,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
NSW,WEST WYALONG,2,0,63,0,63,0,2.902329695439657e-4,0,2.8245927878730817e-4
NSW,WESTMEAD,7,0,198,84,282,0,9.121607614238921e-4,0.017195496417604914,0.0012643415336193794
NSW,WICKHAM,1,0,0,0,0,0,0,0,0
NSW,WILCANNIA,1,5,3,0,8,0.004591368227731864,1.38206175973317e-5,0,3.5867844925372466e-5
NSW,WILLOUGHBY,2,0,159,0,159,0,7.3249273265858e-4,0,7.128734178917778e-4
NSW,WINDSOR,3,0,48,0,48,0,2.211298815573072e-4,0,2.152070695522348e-4
NSW,WINGHAM,2,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
NSW,WINSTON HILLS,1,0,122,0,122,0,5.620384489581558e-4,0,5.469846351119301e-4
NSW,WOLLONGBAR,1,0,0,0,0,0,0,0,0
NSW,WOLLONGONG,11,0,216,0,216,0,9.950844670078823e-4,0,9.684318129850565e-4
NSW,WOOLGOOLGA,1,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
NSW,WOOLLAHRA,4,0,103,0,103,0,4.745078708417217e-4,0,4.617985034141705e-4
NSW,WOOLWICH,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
NSW,WOONGARRAH,2,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
NSW,WOONONA,7,0,429,0,429,0,0.001976348316418433,0,0.0019234131841230984
NSW,WORROWING HEIGHTS,1,0,126,0,126,0,5.804659390879314e-4,0,5.649185575746163e-4
NSW,WOY WOY,5,0,223,0,223,0,0.0010273325747349896,0,9.998161772947574e-4
NSW,WYEE,1,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
NSW,WYOMING,5,0,417,0,417,0,0.0019210658460291062,0,0.0018696114167350397
NSW,WYONG,2,0,94,0,94,0,4.3304601804972656e-4,0,4.2144717787312647e-4
NSW,YAGOONA,2,0,146,0,146,0,6.726033897368094e-4,0,6.545881698880475e-4
NSW,YAMBA,3,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
NSW,YASS,4,0,147,0,147,0,6.772102622692532e-4,0,6.59071650503719e-4
NSW,YENNORA,1,0,141,0,141,0,6.495690270745899e-4,0,6.321707668096897e-4
NSW,YEOVAL,3,0,25,0,25,0,1.1517181331109749e-4,0,1.1208701539178896e-4
NSW,YOOGALI,1,0,90,0,90,0,4.14618527919951e-4,0,4.0351325541044023e-4
NSW,YOUNG,6,0,148,10,158,0,6.818171348016972e-4,0.0020470829068577278,7.083899372761061e-4
NT,ALI CURUNG,1,0,0,0,0,0,0,0,0
NT,ALICE SPRINGS,13,0,100,2,102,0,4.6068725324438997e-4,4.0941658137154553e-4,4.5731502279849895e-4
NT,ALPURRURULAM COMMUNITY,1,0,0,0,0,0,0,0,0
NT,AMOONGUNA,1,0,0,0,0,0,0,0,0
NT,AMPILATWATJA COMMUNITY,1,0,0,0,0,0,0,0,0
NT,ANGURUGU,1,12,0,0,12,0.011019283746556474,0,0,5.38017673880587e-5
NT,AREYONGA,1,0,0,0,0,0,0,0,0
NT,ATITJERE,1,0,0,0,0,0,0,0,0
NT,BATHURST ISLAND,1,0,0,5,5,0,0,0.0010235414534288639,2.241740307835779e-5
NT,BELYUEN COMMUNITY,1,0,0,0,0,0,0,0,0
NT,BORROLOOLA,1,7,12,0,19,0.006427915518824609,5.52824703893268e-5,0,8.51861316977596e-5
NT,BRAITLING,1,0,68,0,68,0,3.132673322061852e-4,0,3.0487668186566597e-4
NT,CASUARINA,2,0,0,39,39,0,0,0.007983623336745137,1.7485574401119076e-4
NT,COCONUT GROVE,3,0,14,0,14,0,6.44962154542146e-5,0,6.276872861940181e-5
NT,DALY RIVER,1,0,0,0,0,0,0,0,0
NT,DARWIN,1,0,0,0,0,0,0,0,0
NT,DARWIN CITY,1,0,0,0,0,0,0,0,0
NT,DOCKER RIVER,1,60,19,0,79,0.05509641873278237,8.75305781164341e-5,0,3.5419496863805307e-4
NT,ELLIOTT,1,0,0,0,0,0,0,0,0
NT,FANNIE BAY,2,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
NT,FARRAR,1,0,88,0,88,0,4.0540478285506316e-4,0,3.945462941790971e-4
NT,FINKE,1,0,0,0,0,0,0,0,0
NT,GILLEN,1,0,0,0,0,0,0,0,0
NT,HAASTS BLUFF,1,0,0,0,0,0,0,0,0
NT,HERMANNSBURG,1,0,0,0,0,0,0,0,0
NT,HODGSON DOWNS,1,0,0,0,0,0,0,0,0
NT,IMANPA,1,0,0,0,0,0,0,0,0
NT,JABIRU,1,0,0,0,0,0,0,0,0
NT,KALKARINDJI,2,10,0,0,10,0.009182736455463728,0,0,4.483480615671558e-5
NT,KATHERINE,8,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
NT,KINTORE,1,18,0,0,18,0.01652892561983471,0,0,8.070265108208805e-5
NT,LAJAMANU,1,0,0,0,0,0,0,0,0
NT,MANINGRIDA,2,1,11,0,12,9.182736455463728e-4,5.0675597856882895e-5,0,5.38017673880587e-5
NT,MOUNT LIEBIG,1,0,0,0,0,0,0,0,0
NT,MT LIEBIG,1,0,0,0,0,0,0,0,0
NT,MUTITJULU,1,55,18,0,73,0.050505050505050504,8.29237055839902e-5,0,3.2729408494402377e-4
NT,NGUIU,1,35,22,0,57,0.03213957759412305,1.0135119571376579e-4,0,2.555583950932788e-4
NT,NHULUNBUY,3,2,4,0,6,0.0018365472910927456,1.84274901297756e-5,0,2.690088369402935e-5
NT,NIGHTCLIFF,1,0,12,0,12,0,5.52824703893268e-5,0,5.38017673880587e-5
NT,NUMBULWAR,1,0,0,0,0,0,0,0,0
NT,OENPELLI,1,0,0,0,0,0,0,0,0
NT,PAPUNYA,1,0,0,0,0,0,0,0,0
NT,PEPPIMENARTI,1,0,0,0,0,0,0,0,0
NT,SANTA TERESA,1,0,0,0,0,0,0,0,0
NT,TENNANT CREEK,3,60,25,0,85,0.05509641873278237,1.1517181331109749e-4,0,3.8109585233208243e-4
NT,TI TREE,1,16,2,0,18,0.014692378328741965,9.2137450648878e-6,0,8.070265108208805e-5
NT,TIMBER CREEK,2,10,0,0,10,0.009182736455463728,0,0,4.483480615671558e-5
NT,TITJIKALA,1,0,0,0,0,0,0,0,0
NT,TIWI,2,0,135,0,135,0,6.219277918799265e-4,0,6.052698831156603e-4
NT,UTOPIA COMMUNITY,1,0,0,0,0,0,0,0,0
NT,WADEYE,1,20,18,0,38,0.018365472910927456,8.29237055839902e-5,0,1.703722633955192e-4
NT,WANGURI,1,0,0,0,0,0,0,0,0
NT,WINNELLIE,2,0,0,0,0,0,0,0,0
NT,YARRALIN,1,0,0,0,0,0,0,0,0
NT,YIRRKALA,1,0,0,0,0,0,0,0,0
NT,YUENDUMU,1,1,11,0,12,9.182736455463728e-4,5.0675597856882895e-5,0,5.38017673880587e-5
QLD,ACACIA RIDGE,1,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
QLD,AITKENVILLE,1,0,0,0,0,0,0,0,0
QLD,ALBANY CREEK,1,0,71,0,71,0,3.2708794980351686e-4,0,3.1832712371268065e-4
QLD,ALBION,5,0,0,0,0,0,0,0,0
QLD,ALEXANDRA HEADLAND,4,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,ALEXANDRA HEADLANDS,1,0,0,0,0,0,0,0,0
QLD,ALEXANDRA HILLS,5,0,126,0,126,0,5.804659390879314e-4,0,5.649185575746163e-4
QLD,ALGESTER,1,0,145,0,145,0,6.679965172043655e-4,0,6.501046892723759e-4
QLD,ALLORA,3,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,ALPHA,2,0,5,0,5,0,2.30343626622195e-5,0,2.241740307835779e-5
QLD,ANNANDALE,2,0,246,0,246,0,0.0011332906429811994,0,0.0011029362314552032
QLD,ANNERLEY,1,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
QLD,ARAMAC,1,0,0,0,0,0,0,0,0
QLD,ARUNDEL,3,0,158,0,158,0,7.278858601261362e-4,0,7.083899372761061e-4
QLD,ASHMORE,5,0,424,0,424,0,0.0019533139537562137,0,0.0019009957810447408
QLD,ASPLEY,2,0,116,0,116,0,5.343972137634924e-4,0,5.200837514179007e-4
QLD,ATHERTON,2,0,131,0,131,0,6.035003017501509e-4,0,5.873359606529741e-4
QLD,AUGATHELLA,1,2,10,0,12,0.0018365472910927456,4.6068725324439e-5,0,5.38017673880587e-5
QLD,AURUKUN,1,0,0,0,0,0,0,0,0
QLD,AYR,5,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
QLD,BABINDA,1,5,18,0,23,0.004591368227731864,8.29237055839902e-5,0,1.0312005416044584e-4
QLD,BALD HILLS,1,0,51,0,51,0,2.349504991546389e-4,0,2.2865751139924948e-4
QLD,BANKSIA BEACH,1,0,0,0,0,0,0,0,0
QLD,BANYO,13,0,0,0,0,0,0,0,0
QLD,BARALABA,2,1,4,0,5,9.182736455463728e-4,1.84274901297756e-5,0,2.241740307835779e-5
QLD,BARCALDINE,1,8,14,0,22,0.0073461891643709825,6.44962154542146e-5,0,9.863657354477428e-5
QLD,BARDON,1,0,0,0,0,0,0,0,0
QLD,BARGARA,2,0,160,0,160,0,7.37099605191024e-4,0,7.173568985074493e-4
QLD,BEACONSFIELD,1,0,88,0,88,0,4.0540478285506316e-4,0,3.945462941790971e-4
QLD,BEAUDESERT,9,0,203,0,203,0,9.351951240861117e-4,0,9.101465649813263e-4
QLD,BEENLEIGH,4,0,131,0,131,0,6.035003017501509e-4,0,5.873359606529741e-4
QLD,BEERWAH,2,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
QLD,BELLMERE,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,BENOWA,1,0,107,0,107,0,4.929353609714973e-4,0,4.797324258768567e-4
QLD,BERSERKER,1,0,0,0,0,0,0,0,0
QLD,BETHANIA,5,0,528,0,528,0,0.002432428697130379,0,0.0023672777650745828
QLD,BIGGENDEN,2,4,11,0,15,0.0036730945821854912,5.0675597856882895e-5,0,6.725220923507337e-5
QLD,BIGGERA WATERS,3,0,263,0,263,0,0.0012116074760327457,0,0.0011791554019216198
QLD,BILOELA,5,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
QLD,BIRKDALE,10,0,364,0,364,0,0.0016769016018095796,0,0.0016319869441044472
QLD,BIRTINYA,17,0,151,0,151,0,6.956377523990289e-4,0,6.770055729664053e-4
QLD,BLACKALL,1,9,29,0,38,0.008264462809917356,1.335993034408731e-4,0,1.703722633955192e-4
QLD,BLACKWATER,2,4,4,0,8,0.0036730945821854912,1.84274901297756e-5,0,3.5867844925372466e-5
QLD,BLI BLI,1,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
QLD,BONGAREE,2,0,218,0,218,0,0.0010042982120727702,0,9.773987742163997e-4
QLD,BOONAH,3,0,91,0,91,0,4.192254004523949e-4,0,4.079967360261118e-4
QLD,BOONDALL,1,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
QLD,BOOVAL,2,0,0,0,0,0,0,0,0
QLD,BORONIA HEIGHTS,1,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
QLD,BOWEN,9,0,140,0,140,0,6.44962154542146e-4,0,6.276872861940182e-4
QLD,BOWEN HILLS,4,0,0,0,0,0,0,0,0
QLD,BOYNE ISLAND,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
QLD,BRASSALL,2,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
QLD,BRAY PARK,1,0,121,0,121,0,5.574315764257119e-4,0,5.425011544962586e-4
QLD,BRENDALE,3,0,0,0,0,0,0,0,0
QLD,BRIBIE ISLAND,1,0,0,0,0,0,0,0,0
QLD,BRIGHTON,2,0,40,140,180,0,1.84274901297756e-4,0.028659160696008188,8.070265108208805e-4
QLD,BRISBANE,6,0,0,0,0,0,0,0,0
QLD,BRISBANE CITY,1,0,0,0,0,0,0,0,0
QLD,BROOKFIELD,1,0,146,0,146,0,6.726033897368094e-4,0,6.545881698880475e-4
QLD,BROOKWATER,1,0,0,0,0,0,0,0,0
QLD,BROWNS PLAINS,1,0,128,0,128,0,5.896796841528192e-4,0,5.738855188059595e-4
QLD,BUDERIM,9,0,405,0,405,0,0.0018657833756397795,0,0.001815809649346981
QLD,BULIMBA,1,0,152,0,152,0,7.002446249314728e-4,0,6.814890535820768e-4
QLD,BUNDABERG,14,0,376,0,376,0,0.0017321840721989063,0,0.0016857887114925059
QLD,BUNDABERG SOUTH,1,0,0,0,0,0,0,0,0
QLD,BUNDABERG WEST,2,0,0,56,56,0,0,0.011463664278403275,2.5107491447760725e-4
QLD,BUNDALL,7,0,0,96,96,0,0,0.019651995905834187,4.304141391044696e-4
QLD,BUNGALOW,4,0,0,0,0,0,0,0,0
QLD,BURANDA,3,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
QLD,BURDELL,1,0,90,0,90,0,4.14618527919951e-4,0,4.0351325541044023e-4
QLD,BURLEIGH HEADS,1,0,167,0,167,0,7.693477129181313e-4,0,7.487412628171502e-4
QLD,BURLEIGH WATERS,1,0,115,0,115,0,5.297903412310484e-4,0,5.156002708022292e-4
QLD,BURNSIDE,4,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,BURPENGARY,2,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
QLD,BURPENGARY EAST,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,CABOOLTURE,13,0,701,0,701,0,0.0032294176452431736,0,0.0031429199115857623
QLD,CAIRNS,4,0,42,38,80,0,1.934886463626438e-4,0.0077789150460593655,3.5867844925372463e-4
QLD,CALAMVALE,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,CALOUNDRA,6,0,275,0,275,0,0.0012668899464220724,0,0.0012329571693096785
QLD,CAMP HILL,1,0,0,0,0,0,0,0,0
QLD,CAPALABA,3,0,133,0,133,0,6.127140468150387e-4,0,5.963029218843172e-4
QLD,CARAVONICA,1,0,144,0,144,0,6.633896446719215e-4,0,6.456212086567044e-4
QLD,CARBROOK,1,0,43,0,43,0,1.980955188950877e-4,0,1.92789666473877e-4
QLD,CARDWELL,1,0,62,0,62,0,2.856260970115218e-4,0,2.779757981716366e-4
QLD,CARINA,2,0,282,0,282,0,0.0012991380541491797,0,0.0012643415336193794
QLD,CARINDALE,3,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,CARMILA,1,0,0,0,0,0,0,0,0
QLD,CARSELDINE,2,0,299,0,299,0,0.001377454887200726,0,0.001340560704085796
QLD,CHAPEL HILL,1,0,128,0,128,0,5.896796841528192e-4,0,5.738855188059595e-4
QLD,CHARLEVILLE,3,0,45,0,45,0,2.073092639599755e-4,0,2.0175662770522012e-4
QLD,CHARTERS TOWERS,2,0,0,0,0,0,0,0,0
QLD,CHELMER,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,CHERBOURG,1,0,25,0,25,0,1.1517181331109749e-4,0,1.1208701539178896e-4
QLD,CHERMSIDE,10,0,329,0,329,0,0.001515661063174043,0,0.0014750651225559426
QLD,CHERMSIDE WEST,1,0,143,0,143,0,6.587827721394777e-4,0,6.411377280410328e-4
QLD,CHILDERS,3,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
QLD,CHINCHILLA,2,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
QLD,CLEAR ISLAND WATERS,1,0,166,0,166,0,7.647408403856873e-4,0,7.442577822014786e-4
QLD,CLERMONT,1,18,43,0,61,0.01652892561983471,1.980955188950877e-4,0,2.7349231755596505e-4
QLD,CLEVELAND,5,0,374,0,374,0,0.0017229703271340185,0,0.0016768217502611627
QLD,CLIFTON,2,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,CLONCURRY,3,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
QLD,CLONTARF,2,0,185,0,185,0,8.522714185021215e-4,0,8.294439138992382e-4
QLD,COLLINSVILLE,1,0,7,0,7,0,3.22481077271073e-5,0,3.1384364309700906e-5
QLD,CONDON,2,0,28,0,28,0,1.289924309084292e-4,0,1.2553745723880362e-4
QLD,COOKTOWN,1,10,19,0,29,0.009182736455463728,8.75305781164341e-5,0,1.3002093785447518e-4
QLD,COOLANGATTA,15,0,161,50,211,0,7.417064777234678e-4,0.01023541453428864,9.460144099066988e-4
QLD,COOLUM BEACH,2,0,180,0,180,0,8.29237055839902e-4,0,8.070265108208805e-4
QLD,COOMBABAH,1,0,108,0,108,0,4.975422335039411e-4,0,4.8421590649252826e-4
QLD,COOMERA,6,0,0,0,0,0,0,0,0
QLD,COOPERS PLAINS,3,0,0,0,0,0,0,0,0
QLD,COOROIBAH,1,0,0,0,0,0,0,0,0
QLD,COOROY,2,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
QLD,COORPAROO,1,0,105,0,105,0,4.8372161590660946e-4,0,4.7076546464551363e-4
QLD,CORINDA,1,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
QLD,CORNUBIA,1,0,133,0,133,0,6.127140468150387e-4,0,5.963029218843172e-4
QLD,CROWS NEST,2,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
QLD,CUNNAMULLA,2,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
QLD,CURRAJONG,7,0,0,0,0,0,0,0,0
QLD,CURRIMINDI,1,0,0,0,0,0,0,0,0
QLD,CURRIMUNDI,2,0,156,0,156,0,7.186721150612484e-4,0,6.99422976044763e-4
QLD,CURRUMBIN WATERS,1,0,126,0,126,0,5.804659390879314e-4,0,5.649185575746163e-4
QLD,DALBY,4,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,DEAGON,1,0,0,0,0,0,0,0,0
QLD,DECEPTION BAY,3,0,279,0,279,0,0.001285317436551848,0,0.0012508910917723647
QLD,DICKY BEACH,1,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,DIRRANBANDI,1,0,6,0,6,0,2.76412351946634e-5,0,2.690088369402935e-5
QLD,DOOMADGEE,1,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
QLD,DOONAN,1,0,0,0,0,0,0,0,0
QLD,DOUGLAS,2,0,140,2,142,0,6.44962154542146e-4,4.0941658137154553e-4,6.366542474253613e-4
QLD,DREWVALE,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,DUNWICH,1,0,14,0,14,0,6.44962154542146e-5,0,6.276872861940181e-5
QLD,DURACK,3,0,137,0,137,0,6.311415369448142e-4,0,6.142368443470034e-4
QLD,DYSART,1,0,0,0,0,0,0,0,0
QLD,EAGLEBY,1,0,74,0,74,0,3.409085674008486e-4,0,3.317775655596953e-4
QLD,EAST IPSWICH,1,0,0,0,0,0,0,0,0
QLD,EASTERN HEIGHTS,6,0,194,0,194,0,8.937332712941166e-4,0,8.697952394402823e-4
QLD,EDENS LANDING,1,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
QLD,EDGE HILL,1,0,0,0,0,0,0,0,0
QLD,EDMONTON,1,0,144,0,144,0,6.633896446719215e-4,0,6.456212086567044e-4
QLD,EIDSVOLD,1,1,7,0,8,9.182736455463728e-4,3.22481077271073e-5,0,3.5867844925372466e-5
QLD,EIGHT MILE PLAINS,12,0,239,146,385,0,0.0011010425352540921,0.029887410440122823,0.00172614003703355
QLD,ELANORA,3,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,EMERALD,2,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,EMU PARK,2,0,0,0,0,0,0,0,0
QLD,FERNY GROVE,1,0,124,0,124,0,5.712521940230436e-4,0,5.559515963432732e-4
QLD,FERNY HILLS,1,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
QLD,FLAXTON,3,0,0,0,0,0,0,0,0
QLD,FLINDERS VIEW,1,0,116,0,116,0,5.343972137634924e-4,0,5.200837514179007e-4
QLD,FOREST LAKE,1,0,151,0,151,0,6.956377523990289e-4,0,6.770055729664053e-4
QLD,FORTITUDE VALLEY,6,0,53,0,53,0,2.441642442195267e-4,0,2.376244726305926e-4
QLD,GARBUTT,2,0,0,0,0,0,0,0,0
QLD,GATTON,3,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
QLD,GAYNDAH,5,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
QLD,GAYTHORNE,1,0,0,0,0,0,0,0,0
QLD,GEEBUNG,1,0,144,0,144,0,6.633896446719215e-4,0,6.456212086567044e-4
QLD,GIN GIN,1,0,24,0,24,0,1.105649407786536e-4,0,1.076035347761174e-4
QLD,GLADSTONE,4,0,0,0,0,0,0,0,0
QLD,GLEN EDEN,2,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
QLD,GLENELLA,1,0,108,0,108,0,4.975422335039411e-4,0,4.8421590649252826e-4
QLD,GLENVALE,2,0,150,0,150,0,6.91030879866585e-4,0,6.725220923507338e-4
QLD,GOODNA,1,0,0,0,0,0,0,0,0
QLD,GOONDIWINDI,3,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
QLD,GORDON PARK,1,0,0,0,0,0,0,0,0
QLD,GORDONVALE,1,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
QLD,GRACEMERE,1,0,69,0,69,0,3.178742047386291e-4,0,3.093601624813375e-4
QLD,GRACEVILLE,1,0,61,0,61,0,2.810192244790779e-4,0,2.7349231755596505e-4
QLD,GRANGE,1,0,0,0,0,0,0,0,0
QLD,GRANVILLE,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,GREENBANK,1,0,161,0,161,0,7.417064777234678e-4,0,7.218403791231209e-4
QLD,GREENSLOPES,3,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
QLD,GRIFFIN,1,0,0,0,0,0,0,0,0
QLD,GULLIVER,1,0,0,0,0,0,0,0,0
QLD,GYMPIE,8,0,385,0,385,0,0.0017736459249909015,0,0.00172614003703355
QLD,HAMILTON,3,0,217,0,217,0,9.996913395403262e-4,0,9.729152936007281e-4
QLD,HARLAXTON,1,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
QLD,HARRISTOWN,2,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
QLD,HEATLEY,1,0,0,0,0,0,0,0,0
QLD,HELENSVALE,5,0,142,0,142,0,6.541758996070337e-4,0,6.366542474253613e-4
QLD,HERVEY BAY,2,0,154,0,154,0,7.094583699963605e-4,0,6.904560148134199e-4
QLD,HIGHGATE HILL,2,0,73,0,73,0,3.363016948684047e-4,0,3.2729408494402377e-4
QLD,HILLCREST,1,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
QLD,HOLLAND PARK,1,0,142,0,142,0,6.541758996070337e-4,0,6.366542474253613e-4
QLD,HOLLAND PARK WEST,1,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
QLD,HOME HILL,1,0,81,0,81,0,3.731566751279559e-4,0,3.631619298693962e-4
QLD,HOPE ISLAND,3,0,280,0,280,0,0.001289924309084292,0,0.0012553745723880363
QLD,HOPE VALE,1,0,20,0,20,0,9.2137450648878e-5,0,8.966961231343116e-5
QLD,HORSESHOE BAY,1,0,0,0,0,0,0,0,0
QLD,HUGHENDEN,3,0,6,0,6,0,2.76412351946634e-5,0,2.690088369402935e-5
QLD,IDALIA,1,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
QLD,INALA,1,0,0,0,0,0,0,0,0
QLD,INALA HEIGHTS,1,0,0,0,0,0,0,0,0
QLD,INDOOROOPILLY,2,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,INGHAM,4,0,102,0,102,0,4.699009983092778e-4,0,4.5731502279849895e-4
QLD,INGLEWOOD,2,6,25,0,31,0.005509641873278237,1.1517181331109749e-4,0,1.389878990858183e-4
QLD,INJUNE,1,3,7,0,10,0.0027548209366391185,3.22481077271073e-5,0,4.483480615671558e-5
QLD,INNISFAIL,6,0,170,0,170,0,7.83168330515463e-4,0,7.621917046641649e-4
QLD,IPSWICH,10,0,71,36,107,0,3.2708794980351686e-4,0.00736949846468782,4.797324258768567e-4
QLD,JANDOWAE,2,0,22,0,22,0,1.0135119571376579e-4,0,9.863657354477428e-5
QLD,JINDALEE,1,0,93,0,93,0,4.284391455172827e-4,0,4.169636972574549e-4
QLD,JULATTEN,1,0,28,0,28,0,1.289924309084292e-4,0,1.2553745723880362e-4
QLD,JULIA CREEK,1,5,4,0,9,0.004591368227731864,1.84274901297756e-5,0,4.0351325541044026e-5
QLD,KALLANGUR,2,0,182,0,182,0,8.384508009047898e-4,0,8.159934720522236e-4
QLD,KANGAROO POINT,2,0,182,0,182,0,8.384508009047898e-4,0,8.159934720522236e-4
QLD,KAWANA,1,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
QLD,KAWANA WATERS,1,0,0,0,0,0,0,0,0
QLD,KAWUNGAN,2,0,101,0,101,0,4.652941257768339e-4,0,4.528315421828274e-4
QLD,KEARNEYS SPRING,1,0,93,0,93,0,4.284391455172827e-4,0,4.169636972574549e-4
QLD,KELVIN GROVE,2,0,89,0,89,0,4.1001165538750707e-4,0,3.9902977479476867e-4
QLD,KENMORE,1,0,0,0,0,0,0,0,0
QLD,KENMORE HILLS,1,0,122,0,122,0,5.620384489581558e-4,0,5.469846351119301e-4
